tick,hand_id,phase,grasp_state,vessel_proximity,ring_tension,support_polygon_margin,balance_state,tip_force_scalar,bimanual_cumulative_force,estop_state,collision_state,q_arm_1,q_arm_2,q_arm_3,q_arm_4,q_arm_5,q_arm_6,q_arm_7,finger_force_1,finger_force_2,finger_force_3,finger_force_4,finger_force_5,ee_pos_x,ee_pos_y,ee_pos_z
422,L,1,tripod,6.642,0.0,40.69,stable,2.7463,5.4926,armed,clear,0.00626,0.10483,0.20385,0.3062,0.40929,0.50758,0.60768,0.6369,0.4033,0.4929,0.686,0.5272,16.11,-28.235,-41.193
422,R,1,tripod,7.907,0.0,41.289,stable,2.5178,5.0356,armed,clear,0.00597,0.1077,0.20368,0.30426,0.4005,0.50497,0.60316,0.4706,0.4478,0.5241,0.5679,0.5074,15.926,-28.046,-40.891
423,L,1,tripod,6.156,0.0,39.425,stable,2.8932,5.7864,armed,clear,0.00341,0.10151,0.20748,0.30412,0.40923,0.50113,0.60234,0.4462,0.654,0.5496,0.6998,0.5436,16.742,-29.861,-40.71
423,R,1,tripod,8.254,0.0,42.017,stable,2.9058,5.8116,armed,clear,0.00905,0.10118,0.20211,0.30684,0.40783,0.5051,0.6006,0.4534,0.6867,0.6001,0.6951,0.4705,16.973,-28.195,-40.134
424,L,1,tripod,6.122,0.0,39.305,stable,2.5611,5.1222,armed,clear,0.00171,0.10205,0.20306,0.30261,0.40153,0.50925,0.60522,0.4739,0.4371,0.5279,0.6306,0.4916,16.56,-28.277,-40.547
424,R,1,tripod,8.665,0.0,39.747,stable,2.4601,4.9202,armed,clear,0.00283,0.10415,0.20409,0.30338,0.4051,0.50735,0.60238,0.6154,0.4635,0.4838,0.4471,0.4503,15.743,-29.166,-41.569
425,L,1,tripod,8.888,0.0,38.644,stable,2.5763,5.1526,armed,clear,0.00213,0.10697,0.20155,0.3071,0.40761,0.50774,0.60829,0.434,0.4939,0.4847,0.6635,0.5002,15.964,-29.645,-40.523
425,R,1,tripod,9.284,0.0,39.659,stable,2.9942,5.9884,armed,clear,0.00846,0.10107,0.20521,0.30985,0.40818,0.50639,0.60061,0.6578,0.6105,0.5722,0.4606,0.6931,15.802,-28.848,-41.531
426,L,1,tripod,7.682,0.0,42.45,stable,2.728,5.456,armed,clear,0.00054,0.10256,0.20885,0.30225,0.40514,0.50527,0.60373,0.6476,0.5578,0.4601,0.5988,0.4637,15.321,-29.998,-41.604
426,R,1,tripod,8.112,0.0,42.916,stable,2.829,5.658,armed,clear,0.0028,0.10912,0.20977,0.30446,0.40415,0.50172,0.60667,0.6927,0.5248,0.5476,0.6125,0.4514,15.109,-29.879,-40.429
427,L,1,tripod,6.45,0.0,41.674,stable,2.9727,5.9454,armed,clear,0.00354,0.10301,0.20881,0.30564,0.40893,0.50084,0.60812,0.5327,0.6457,0.5252,0.6206,0.6485,16.419,-28.258,-41.96
427,R,1,tripod,6.26,0.0,40.003,stable,3.146,6.292,armed,clear,0.00412,0.10556,0.20667,0.30803,0.40555,0.50587,0.60529,0.6792,0.6981,0.6594,0.5816,0.5277,15.591,-28.031,-40.857
428,L,1,tripod,6.122,0.0,41.608,stable,2.6969,5.3938,armed,clear,0.00155,0.10091,0.20471,0.30931,0.40741,0.50937,0.60606,0.6478,0.4758,0.6764,0.4156,0.4813,15.123,-28.928,-41.696
428,R,1,tripod,8.455,0.0,38.122,stable,2.6578,5.3156,armed,clear,0.00586,0.10513,0.20875,0.30363,0.40303,0.50407,0.60774,0.4676,0.5015,0.4038,0.6113,0.6736,15.36,-28.874,-40.895
429,L,1,tripod,8.855,0.0,38.173,stable,2.9187,5.8374,armed,clear,0.00364,0.10891,0.20799,0.3037,0.40324,0.50808,0.60525,0.5021,0.6478,0.6026,0.5253,0.6409,15.902,-28.798,-41.66
429,R,1,tripod,7.146,0.0,38.648,stable,2.5649,5.1298,armed,clear,0.00268,0.10941,0.20927,0.30503,0.40858,0.50054,0.60305,0.6417,0.4217,0.5551,0.4768,0.4696,16.034,-28.151,-40.206
430,L,1,tripod,6.237,0.0,38.591,stable,2.5001,5.0002,armed,clear,0.00156,0.10398,0.20338,0.30268,0.40449,0.50721,0.60822,0.5175,0.4177,0.4711,0.6626,0.4312,16.098,-28.836,-40.419
430,R,1,tripod,6.248,0.0,38.299,stable,2.6649,5.3298,armed,clear,0.00947,0.10969,0.20511,0.3097,0.40096,0.50069,0.60276,0.6641,0.5566,0.4074,0.5129,0.5239,16.041,-28.201,-40.187
431,L,1,tripod,7.996,0.0,42.279,stable,2.7684,5.5368,armed,clear,0.00541,0.10378,0.20438,0.30861,0.40779,0.5049,0.60134,0.5044,0.667,0.4931,0.4717,0.6322,16.862,-28.428,-41.052
431,R,1,tripod,7.01,0.0,39.415,stable,2.7123,5.4246,armed,clear,0.00265,0.10501,0.2041,0.30754,0.40964,0.50621,0.60117,0.5154,0.4193,0.6761,0.5262,0.5753,15.57,-28.924,-40.223
432,L,1,tripod,8.823,0.0,41.4,stable,2.8038,5.6076,armed,clear,0.00339,0.1046,0.2077,0.30404,0.40886,0.50738,0.60878,0.5035,0.5975,0.6846,0.5317,0.4865,15.583,-28.321,-40.844
432,R,1,tripod,8.1,0.0,40.087,stable,2.6205,5.241,armed,clear,0.00636,0.10402,0.20003,0.30294,0.40913,0.50679,0.60575,0.5766,0.641,0.4112,0.4487,0.543,16.656,-29.668,-41.257
433,L,1,tripod,7.54,0.0,42.631,stable,3.0159,6.0318,armed,clear,0.00707,0.10708,0.20552,0.3056,0.40901,0.50183,0.60854,0.6625,0.685,0.5096,0.5626,0.5962,15.085,-29.066,-40.863
433,R,1,tripod,9.602,0.0,38.414,stable,2.5445,5.089,armed,clear,0.00125,0.10422,0.2022,0.30706,0.40125,0.50462,0.60138,0.4672,0.5049,0.4554,0.6956,0.4214,16.7,-29.393,-40.37
434,L,1,tripod,7.926,0.0,41.029,stable,2.9224,5.8448,armed,clear,0.00947,0.103,0.20304,0.30662,0.40744,0.50363,0.60946,0.4607,0.6491,0.6945,0.6894,0.4287,15.006,-28.198,-41.099
434,R,1,tripod,7.447,0.0,39.374,stable,2.5778,5.1556,armed,clear,0.00669,0.10478,0.20504,0.302,0.40409,0.50778,0.60312,0.4046,0.5063,0.4964,0.6339,0.5366,16.759,-29.118,-41.244
435,L,1,tripod,7.506,0.0,40.566,stable,2.3987,4.7974,armed,clear,0.00871,0.10426,0.20261,0.30974,0.40752,0.50806,0.60155,0.4352,0.5865,0.4973,0.465,0.4147,15.758,-28.423,-41.712
435,R,1,tripod,6.048,0.0,39.952,stable,2.7595,5.519,armed,clear,0.00392,0.10079,0.205,0.30967,0.40704,0.50177,0.60372,0.5172,0.5328,0.608,0.4212,0.6803,16.26,-28.058,-40.387
436,L,1,tripod,8.364,0.0,38.153,stable,3.06,6.12,armed,clear,0.00933,0.10797,0.20548,0.30536,0.40776,0.503,0.6021,0.6863,0.6684,0.5859,0.6688,0.4506,16.526,-29.245,-40.511
436,R,1,tripod,8.781,0.0,40.303,stable,2.6054,5.2108,armed,clear,0.00029,0.10443,0.2065,0.30298,0.40055,0.50043,0.60826,0.5456,0.6332,0.4792,0.4259,0.5215,16.054,-28.102,-40.854
437,L,1,tripod,9.085,0.0,41.068,stable,2.7515,5.503,armed,clear,1e-05,0.10419,0.20396,0.30248,0.40443,0.50259,0.60177,0.5675,0.4439,0.615,0.6591,0.466,15.132,-28.854,-40.885
437,R,1,tripod,9.047,0.0,41.974,stable,2.6128,5.2256,armed,clear,0.00588,0.10232,0.20453,0.30355,0.40481,0.50096,0.60888,0.4131,0.6972,0.4126,0.6657,0.4242,16.062,-28.834,-40.474
438,L,1,tripod,8.755,0.0,39.433,stable,3.1246,6.2492,armed,clear,0.00742,0.1064,0.20879,0.30562,0.40538,0.50079,0.60835,0.6731,0.6848,0.6531,0.4183,0.6953,16.698,-28.549,-41.222
438,R,1,tripod,9.206,0.0,40.079,stable,2.6837,5.3674,armed,clear,0.0003,0.105,0.20813,0.30704,0.40001,0.50594,0.6085,0.5918,0.4983,0.539,0.4351,0.6195,15.842,-28.721,-40.878
439,L,1,tripod,7.329,0.0,42.593,stable,2.5865,5.173,armed,clear,0.0004,0.10927,0.20744,0.30104,0.40173,0.50697,0.60039,0.4406,0.6564,0.4701,0.4077,0.6117,15.992,-29.92,-40.947
439,R,1,tripod,8.352,0.0,42.244,stable,2.7236,5.4472,armed,clear,0.00461,0.1079,0.2036,0.30451,0.40644,0.50665,0.60541,0.5454,0.4522,0.6687,0.6187,0.4386,16.508,-28.014,-41.392
440,L,1,tripod,7.294,0.0,40.805,stable,2.8487,5.6974,armed,clear,0.00863,0.10612,0.20056,0.30387,0.40685,0.50458,0.60158,0.4416,0.4636,0.6676,0.691,0.5849,16.778,-28.78,-40.19
440,R,1,tripod,7.079,0.0,39.601,stable,2.8655,5.731,armed,clear,0.00599,0.10362,0.20088,0.30584,0.40235,0.50455,0.60042,0.6708,0.6318,0.5575,0.5465,0.4589,16.713,-29.073,-40.268
441,L,1,tripod,7.019,0.0,42.345,stable,2.6319,5.2638,armed,clear,0.00184,0.10547,0.2006,0.30491,0.40207,0.50339,0.60225,0.4807,0.6384,0.5322,0.482,0.4986,16.938,-29.085,-40.682
441,R,1,tripod,7.293,0.0,39.588,stable,2.756,5.512,armed,clear,0.00162,0.10931,0.20973,0.3092,0.40518,0.50718,0.6057,0.5356,0.5209,0.599,0.4049,0.6956,15.138,-28.314,-40.691
442,L,1,tripod,9.198,0.0,39.998,stable,2.5511,5.1022,armed,clear,0.00148,0.1052,0.20824,0.30194,0.40228,0.50674,0.60865,0.4067,0.5875,0.6445,0.4021,0.5103,15.041,-29.24,-40.522
442,R,1,tripod,6.503,0.0,40.726,stable,3.018,6.036,armed,clear,0.00378,0.10811,0.20128,0.30696,0.40237,0.50606,0.60938,0.6969,0.6113,0.6537,0.6232,0.4329,15.274,-29.365,-41.187
443,L,1,tripod,7.298,0.0,39.432,stable,2.8916,5.7832,armed,clear,0.00239,0.1081,0.20456,0.30639,0.409,0.50255,0.60135,0.5209,0.4402,0.6151,0.6404,0.675,15.081,-29.608,-41.446
443,R,1,tripod,7.957,0.0,40.337,stable,2.5575,5.115,armed,clear,0.00901,0.10401,0.20109,0.30536,0.40313,0.50908,0.60191,0.4988,0.5511,0.5218,0.4338,0.552,15.999,-29.972,-41.721
444,L,1,tripod,8.433,0.0,42.525,stable,3.0045,6.009,armed,clear,0.00673,0.10863,0.20544,0.30654,0.40687,0.50869,0.60137,0.6889,0.4706,0.6532,0.5786,0.6132,15.565,-29.392,-40.023
444,R,1,tripod,8.981,0.0,39.407,stable,2.4508,4.9016,armed,clear,0.00922,0.10722,0.20604,0.30805,0.40229,0.50477,0.60428,0.4045,0.4056,0.5778,0.6139,0.449,15.79,-29.042,-40.885
445,L,1,tripod,9.792,0.0,38.261,stable,3.0393,6.0786,armed,clear,0.00604,0.10082,0.20982,0.30492,0.40898,0.50323,0.60795,0.5139,0.6474,0.6777,0.5748,0.6255,15.144,-29.583,-40.958
445,R,1,tripod,6.988,0.0,40.346,stable,2.5491,5.0982,armed,clear,0.00164,0.10418,0.20549,0.30228,0.40339,0.50673,0.60417,0.4326,0.578,0.418,0.6984,0.4221,15.11,-29.498,-41.903
446,L,1,tripod,7.498,0.0,38.368,stable,2.9786,5.9572,armed,clear,0.0099,0.10283,0.20889,0.3061,0.40889,0.50533,0.60731,0.5583,0.6907,0.6725,0.4742,0.5829,15.75,-28.683,-41.597
446,R,1,tripod,6.742,0.0,40.142,stable,3.0005,6.001,armed,clear,0.00392,0.10908,0.20829,0.30172,0.40264,0.50316,0.60455,0.5355,0.6473,0.5794,0.6077,0.6306,16.103,-28.986,-41.087
447,L,1,tripod,8.818,0.0,41.272,stable,2.7048,5.4096,armed,clear,0.00627,0.10264,0.20836,0.30808,0.40432,0.50095,0.60529,0.6739,0.4739,0.4731,0.5062,0.5777,15.088,-29.612,-40.165
447,R,1,tripod,8.298,0.0,42.879,stable,2.7964,5.5928,armed,clear,0.00684,0.10531,0.20659,0.30981,0.40928,0.50547,0.60325,0.6065,0.4015,0.5253,0.6945,0.5686,16.149,-29.279,-41.796
448,L,1,tripod,7.471,0.0,41.395,stable,2.5447,5.0894,armed,clear,0.00791,0.10202,0.20556,0.30288,0.4093,0.50057,0.60067,0.4109,0.4375,0.687,0.4025,0.6068,15.467,-28.121,-41.271
448,R,1,tripod,8.831,0.0,38.748,stable,2.6739,5.3478,armed,clear,0.00194,0.1039,0.20211,0.30997,0.40911,0.50798,0.60882,0.4664,0.6736,0.4724,0.5237,0.5378,16.189,-28.26,-41.157
449,L,1,tripod,6.331,0.0,40.278,stable,3.2189,6.4378,armed,clear,0.00783,0.10818,0.20624,0.30077,0.40431,0.50921,0.60203,0.6642,0.6942,0.6833,0.5346,0.6426,16.218,-28.651,-40.347
449,R,1,tripod,7.176,0.0,40.399,stable,2.7941,5.5882,armed,clear,0.00256,0.10864,0.20629,0.30763,0.40641,0.50504,0.60955,0.5522,0.5418,0.574,0.6206,0.5055,16.027,-29.261,-40.247
450,L,1,tripod,9.546,0.0,39.148,stable,2.7224,5.4448,armed,clear,0.00594,0.1016,0.20559,0.30052,0.40571,0.50412,0.60579,0.5955,0.6561,0.4825,0.5757,0.4126,15.078,-29.858,-40.41
450,R,1,tripod,8.497,0.0,39.662,stable,2.8364,5.6728,armed,clear,0.00723,0.10421,0.20008,0.30352,0.40305,0.50799,0.60134,0.6268,0.4302,0.6587,0.6938,0.4269,16.71,-28.504,-40.928
451,L,1,tripod,8.281,0.0,38.119,stable,2.6317,5.2634,armed,clear,0.00501,0.10706,0.20948,0.30664,0.40035,0.50489,0.60004,0.562,0.5245,0.6114,0.5059,0.4279,16.622,-28.933,-40.676
451,R,1,tripod,8.683,0.0,42.604,stable,2.9418,5.8836,armed,clear,0.00331,0.10968,0.20225,0.30623,0.40049,0.50269,0.60815,0.5808,0.6611,0.6814,0.5468,0.4717,15.272,-29.362,-40.267
452,L,1,tripod,8.83,0.0,39.875,stable,2.7242,5.4484,armed,clear,0.00956,0.1028,0.20561,0.30448,0.40398,0.50409,0.60281,0.4052,0.5877,0.6501,0.6175,0.4637,15.044,-29.943,-41.606
452,R,1,tripod,7.614,0.0,40.976,stable,2.4843,4.9686,armed,clear,0.00743,0.10813,0.207,0.3095,0.40145,0.50467,0.60472,0.571,0.4012,0.4241,0.6725,0.4155,15.051,-29.233,-41.406
453,L,1,tripod,9.432,0.0,40.805,stable,2.9834,5.9668,armed,clear,0.00969,0.10242,0.20999,0.30994,0.40839,0.50502,0.60671,0.5368,0.6204,0.508,0.6372,0.681,15.1,-28.695,-40.032
453,R,1,tripod,8.519,0.0,40.837,stable,2.6395,5.279,armed,clear,0.00758,0.10068,0.20365,0.30239,0.40666,0.50168,0.60185,0.5857,0.4002,0.5696,0.6048,0.4792,16.944,-29.826,-40.627
454,L,1,tripod,9.005,0.0,39.077,stable,2.8397,5.6794,armed,clear,0.00884,0.10256,0.20216,0.30989,0.40457,0.50477,0.60193,0.5111,0.5296,0.675,0.4414,0.6826,16.985,-28.649,-41.094
454,R,1,tripod,9.313,0.0,42.44,stable,2.6981,5.3962,armed,clear,0.00871,0.10771,0.20437,0.30649,0.40721,0.50755,0.60283,0.4354,0.6247,0.5422,0.4087,0.6871,15.51,-28.277,-41.882
455,L,1,tripod,6.53,0.0,41.52,stable,2.7955,5.591,armed,clear,0.00298,0.10709,0.20403,0.3035,0.40099,0.50435,0.6081,0.4354,0.5716,0.6788,0.5851,0.5246,15.228,-29.198,-40.286
455,R,1,tripod,9.343,0.0,42.822,stable,2.3475,4.695,armed,clear,0.00448,0.10398,0.20736,0.30265,0.40256,0.50203,0.60212,0.4607,0.4148,0.548,0.5124,0.4116,15.516,-29.966,-41.636
456,L,1,tripod,8.386,0.0,41.025,stable,2.8655,5.731,armed,clear,0.0059,0.10705,0.20382,0.3056,0.40367,0.50869,0.60148,0.5591,0.5697,0.4431,0.683,0.6106,16.483,-29.515,-41.367
456,R,1,tripod,9.767,0.0,39.691,stable,2.7815,5.563,armed,clear,0.00034,0.10799,0.2084,0.30828,0.40866,0.5083,0.60961,0.5156,0.6065,0.5486,0.618,0.4928,15.894,-28.635,-41.189
457,L,1,tripod,9.082,0.0,38.884,stable,2.8634,5.7268,armed,clear,0.00021,0.10587,0.20326,0.30702,0.40469,0.50667,0.6036,0.5947,0.4639,0.4646,0.6798,0.6604,16.055,-29.143,-41.804
457,R,1,tripod,6.321,0.0,38.031,stable,2.6427,5.2854,armed,clear,0.00686,0.10024,0.20256,0.30796,0.40277,0.50645,0.60046,0.5534,0.455,0.4874,0.4739,0.673,15.408,-28.866,-41.511
458,L,1,tripod,7.331,0.0,41.061,stable,2.608,5.216,armed,clear,0.00283,0.10044,0.20198,0.30911,0.40098,0.50211,0.60332,0.4718,0.5042,0.6646,0.5289,0.4385,16.508,-28.642,-40.693
458,R,1,tripod,6.549,0.0,40.879,stable,2.758,5.516,armed,clear,0.00851,0.10642,0.20689,0.30292,0.40324,0.50725,0.60329,0.6606,0.6842,0.4405,0.5141,0.4586,15.873,-29.084,-40.153
459,L,1,tripod,9.897,0.0,40.998,stable,2.6588,5.3176,armed,clear,0.00594,0.1039,0.2027,0.30245,0.40672,0.50913,0.60813,0.4128,0.6724,0.4849,0.4118,0.6769,15.204,-28.881,-41.897
459,R,1,tripod,8.442,0.0,38.986,stable,2.7979,5.5958,armed,clear,0.00579,0.10925,0.2042,0.30896,0.40338,0.50619,0.60802,0.6852,0.406,0.6738,0.6117,0.4212,15.987,-29.506,-41.057
460,L,1,tripod,9.642,0.0,40.061,stable,3.0558,6.1116,armed,clear,0.00903,0.1005,0.20668,0.30233,0.40969,0.50796,0.60028,0.5192,0.6852,0.5669,0.654,0.6305,16.029,-28.685,-41.247
460,R,1,tripod,7.536,0.0,39.214,stable,2.8636,5.7272,armed,clear,0.00756,0.10839,0.20818,0.30187,0.40567,0.50532,0.60093,0.4608,0.5807,0.6739,0.5316,0.6166,15.0,-28.136,-40.066
461,L,1,tripod,9.639,0.0,40.787,stable,2.7933,5.5866,armed,clear,0.0086,0.1014,0.20164,0.30417,0.40104,0.50956,0.60704,0.5612,0.5191,0.5192,0.6758,0.518,15.903,-28.583,-41.056
461,R,1,tripod,9.354,0.0,41.097,stable,3.2584,6.5168,armed,clear,0.00367,0.10282,0.20848,0.30417,0.40699,0.50388,0.60874,0.6827,0.6445,0.639,0.6711,0.6211,16.103,-29.252,-41.613
462,L,1,tripod,8.717,0.0,42.695,stable,2.5632,5.1264,armed,clear,0.00158,0.10699,0.20346,0.30355,0.40013,0.50907,0.60468,0.5082,0.4615,0.4935,0.4277,0.6723,16.237,-28.138,-40.55
462,R,1,tripod,6.671,0.0,39.993,stable,2.4629,4.9258,armed,clear,0.00817,0.10767,0.20842,0.30049,0.4095,0.50736,0.6028,0.4507,0.4019,0.6354,0.4894,0.4855,15.635,-29.07,-41.709
463,L,1,tripod,8.502,0.0,38.097,stable,2.8775,5.755,armed,clear,0.0077,0.10216,0.20383,0.30633,0.40792,0.50933,0.60799,0.6455,0.4681,0.6486,0.5884,0.5269,16.805,-28.453,-40.111
463,R,1,tripod,8.39,0.0,41.612,stable,2.5844,5.1688,armed,clear,0.00337,0.10417,0.20621,0.30631,0.4098,0.50411,0.60883,0.5269,0.4949,0.6657,0.4891,0.4078,15.25,-28.512,-41.171
464,L,1,tripod,6.362,0.0,41.644,stable,2.9606,5.9212,armed,clear,0.00654,0.10892,0.20364,0.30723,0.40225,0.50592,0.60081,0.6825,0.6837,0.4311,0.6621,0.5012,16.859,-28.017,-40.285
464,R,1,tripod,6.844,0.0,39.933,stable,2.7152,5.4304,armed,clear,0.0055,0.10615,0.20772,0.30513,0.40982,0.50705,0.60789,0.6877,0.5287,0.58,0.4892,0.4296,16.663,-28.147,-40.401
465,L,1,tripod,7.602,0.0,38.238,stable,2.5212,5.0424,armed,clear,0.00994,0.10023,0.20822,0.30589,0.40276,0.50093,0.60933,0.4707,0.4144,0.5006,0.6364,0.4991,16.528,-28.855,-41.946
465,R,1,tripod,8.998,0.0,41.458,stable,2.6955,5.391,armed,clear,0.00272,0.10192,0.20285,0.30978,0.40557,0.50506,0.60812,0.6456,0.4799,0.5774,0.4539,0.5387,15.741,-28.825,-41.659
466,L,1,tripod,9.614,0.0,40.894,stable,2.6996,5.3992,armed,clear,0.00254,0.10233,0.20713,0.30732,0.40331,0.50139,0.60641,0.4238,0.5822,0.6065,0.5906,0.4965,15.358,-28.179,-40.67
466,R,1,tripod,9.196,0.0,42.461,stable,2.554,5.108,armed,clear,0.00953,0.10554,0.20695,0.3085,0.40834,0.50893,0.60648,0.4731,0.4196,0.5839,0.5598,0.5176,15.944,-29.408,-41.129
467,L,1,tripod,8.642,0.0,39.681,stable,2.7169,5.4338,armed,clear,0.00489,0.10565,0.20949,0.30916,0.40223,0.50256,0.60527,0.4076,0.6394,0.5603,0.695,0.4146,15.516,-29.135,-40.141
467,R,1,tripod,9.401,0.0,42.621,stable,2.6924,5.3848,armed,clear,0.00623,0.10076,0.20767,0.304,0.40941,0.50303,0.6071,0.4772,0.4724,0.4552,0.6708,0.6168,16.099,-28.102,-40.343
468,L,1,tripod,6.42,0.0,40.114,stable,3.0649,6.1298,armed,clear,0.0039,0.10757,0.20649,0.30927,0.40288,0.50815,0.60238,0.5691,0.6849,0.6985,0.634,0.4784,16.973,-29.59,-40.791
468,R,1,tripod,9.724,0.0,38.277,stable,2.7272,5.4544,armed,clear,0.00644,0.10201,0.20538,0.30537,0.40679,0.50931,0.60525,0.66,0.4124,0.5659,0.4336,0.6553,16.581,-29.231,-41.622
469,L,1,tripod,9.379,0.0,39.36,stable,2.9117,5.8234,armed,clear,0.00481,0.10156,0.20337,0.30549,0.4024,0.50834,0.60657,0.5049,0.6884,0.5761,0.6417,0.5006,16.709,-28.324,-41.687
469,R,1,tripod,9.954,0.0,39.229,stable,2.7452,5.4904,armed,clear,0.00614,0.10766,0.20986,0.30435,0.40676,0.50963,0.60468,0.401,0.6447,0.4891,0.512,0.6984,16.827,-29.242,-40.712
470,L,1,tripod,8.576,0.0,41.725,stable,2.7374,5.4748,armed,clear,0.00989,0.10772,0.20205,0.30781,0.40218,0.50145,0.60256,0.572,0.5211,0.6422,0.4173,0.5848,16.213,-29.672,-40.204
470,R,1,tripod,9.709,0.0,41.813,stable,2.9852,5.9704,armed,clear,0.00444,0.10284,0.20894,0.30917,0.40094,0.50282,0.60796,0.6651,0.5568,0.5231,0.558,0.6822,16.473,-29.163,-40.805
471,L,1,tripod,8.493,0.0,40.973,stable,2.6408,5.2816,armed,clear,0.00429,0.1033,0.20092,0.30977,0.40181,0.50472,0.60112,0.5168,0.4677,0.4868,0.6057,0.5638,15.685,-29.767,-41.917
471,R,1,tripod,6.081,0.0,40.493,stable,2.9909,5.9818,armed,clear,0.00337,0.10951,0.20877,0.30007,0.40939,0.50526,0.601,0.6473,0.4758,0.6313,0.6083,0.6282,16.133,-28.92,-40.784
472,L,1,tripod,9.942,0.0,42.662,stable,2.7137,5.4274,armed,clear,0.00439,0.10025,0.20573,0.30289,0.40242,0.50814,0.60348,0.6916,0.575,0.4343,0.5793,0.4335,16.424,-29.764,-41.821
472,R,1,tripod,6.77,0.0,39.5,stable,2.7524,5.5048,armed,clear,0.00081,0.10167,0.20693,0.30993,0.40964,0.50788,0.6049,0.5991,0.4653,0.5226,0.5752,0.5902,15.351,-28.731,-41.66
473,L,1,tripod,8.831,0.0,41.518,stable,2.6824,5.3648,armed,clear,0.00484,0.10712,0.20307,0.30554,0.40203,0.50921,0.60925,0.529,0.4757,0.5487,0.6747,0.4543,15.968,-28.986,-41.04
473,R,1,tripod,7.269,0.0,40.965,stable,3.0357,6.0714,armed,clear,0.00956,0.10817,0.20297,0.30099,0.40583,0.50407,0.60144,0.6424,0.6009,0.6032,0.5613,0.6279,15.309,-28.031,-40.863
474,L,1,tripod,6.174,0.0,38.793,stable,2.606,5.212,armed,clear,0.0021,0.10557,0.20642,0.30568,0.40639,0.5052,0.60877,0.4793,0.4531,0.5511,0.6429,0.4796,16.537,-29.034,-41.271
474,R,1,tripod,9.724,0.0,42.18,stable,2.5044,5.0088,armed,clear,0.00532,0.10776,0.20753,0.30196,0.4066,0.50185,0.60678,0.5167,0.46,0.4571,0.5211,0.5495,16.694,-29.366,-41.525
475,L,1,tripod,7.728,0.0,40.168,stable,2.7908,5.5816,armed,clear,0.00638,0.10396,0.20396,0.30605,0.40974,0.50618,0.6026,0.6166,0.6776,0.4041,0.4705,0.622,15.053,-29.672,-40.911
475,R,1,tripod,9.005,0.0,41.989,stable,2.7604,5.5208,armed,clear,0.00204,0.10866,0.20548,0.30979,0.40589,0.50356,0.60966,0.6111,0.4828,0.6959,0.4062,0.5644,15.816,-29.18,-41.142
476,L,1,tripod,6.19,0.0,41.429,stable,2.4849,4.9698,armed,clear,0.00926,0.10128,0.20084,0.30959,0.40387,0.5004,0.60912,0.4718,0.4633,0.6316,0.4971,0.4211,15.137,-29.975,-40.429
476,R,1,tripod,9.598,0.0,39.66,stable,2.6765,5.353,armed,clear,0.00808,0.10328,0.20769,0.30232,0.40721,0.50465,0.60265,0.4543,0.5378,0.6029,0.4284,0.6531,15.298,-29.524,-41.599
477,L,1,tripod,9.061,0.0,39.034,stable,3.229,6.458,armed,clear,0.00453,0.10321,0.20178,0.30439,0.40548,0.5018,0.60031,0.649,0.6777,0.647,0.5895,0.6658,16.285,-28.34,-41.777
477,R,1,tripod,8.524,0.0,40.193,stable,2.6008,5.2016,armed,clear,0.00291,0.10051,0.20183,0.30766,0.40059,0.50173,0.60021,0.4186,0.6492,0.4075,0.622,0.5035,16.986,-28.398,-40.559
478,L,1,tripod,8.954,0.0,39.651,stable,2.5665,5.133,armed,clear,0.00776,0.10031,0.20159,0.30712,0.40026,0.50404,0.60511,0.4016,0.4482,0.6186,0.6426,0.4555,15.815,-29.095,-41.381
478,R,1,tripod,9.881,0.0,41.756,stable,2.56,5.12,armed,clear,0.00799,0.1082,0.2099,0.30557,0.40443,0.50896,0.6017,0.4651,0.5909,0.4533,0.5106,0.5401,16.036,-29.682,-41.79
479,L,1,tripod,6.434,0.0,42.73,stable,2.6701,5.3402,armed,clear,0.00431,0.10354,0.20221,0.30093,0.40216,0.50983,0.6076,0.408,0.6435,0.5993,0.407,0.6123,15.013,-29.686,-40.616
479,R,1,tripod,6.108,0.0,42.391,stable,3.0266,6.0532,armed,clear,0.00187,0.10315,0.20549,0.30849,0.40828,0.50379,0.60415,0.6915,0.6471,0.5217,0.5096,0.6567,15.367,-28.749,-41.623
480,L,1,tripod,8.874,0.0,38.987,stable,2.7232,5.4464,armed,clear,0.00126,0.10617,0.20977,0.30831,0.40932,0.5035,0.60733,0.4262,0.5216,0.5807,0.679,0.5157,15.929,-28.967,-41.833
480,R,1,tripod,9.971,0.0,40.984,stable,2.6825,5.365,armed,clear,0.00223,0.10451,0.20194,0.30771,0.40628,0.50275,0.60078,0.6858,0.5656,0.4633,0.4739,0.4939,15.574,-28.002,-41.787
481,L,1,tripod,8.416,0.0,39.732,stable,2.625,5.25,armed,clear,0.00438,0.1018,0.20138,0.30992,0.40188,0.50819,0.60734,0.5204,0.4911,0.6003,0.4604,0.5528,15.116,-28.121,-40.654
481,R,1,tripod,7.254,0.0,39.782,stable,2.8645,5.729,armed,clear,0.00603,0.10102,0.20116,0.30813,0.40725,0.50354,0.60436,0.626,0.4618,0.631,0.5434,0.6023,16.926,-29.163,-40.679
482,L,1,tripod,9.779,0.0,39.121,stable,2.9321,5.8642,armed,clear,0.00534,0.10133,0.20636,0.30223,0.40342,0.50551,0.60469,0.6422,0.5999,0.6066,0.4767,0.6067,16.939,-29.609,-40.581
